txn_id,account_id,timestamp,amount,currency,channel,mcc,merchant,country,state,description,label_fraud
T003555,A100134,2024-01-08T11:11:00,122.14,USD,ECOM,5921,ELECTROHUB,US,NJ,ELECTROHUB NJ ECOM *REF 59934,0
T000717,A100244,2024-01-08T11:53:00,93.77,USD,POS,5921,GENSTORE,US,NY,GENSTORE NY POS *REF 55285,0
T004309,A100236,2024-01-08T13:25:00,32.49,USD,ECOM,5411,LIQUORHUT,US,BC,LIQUORHUT BC ECOM *REF 17250,0
T003906,A100185,2024-01-08T13:38:00,52.2,USD,POS,5812,GROCERYMART,US,ON,GROCERYMART ON POS *REF 40697,0
T002325,A100249,2024-01-08T14:13:00,169.93,USD,ATM,5999,ELECTROHUB,US,ON,ELECTROHUB ON ATM *REF 57610,0
T002277,A100186,2024-01-08T15:06:00,89.07,USD,POS,7011,HOTELINN,US,NY,HOTELINN NY POS *REF 96308,0
T003074,A100278,2024-01-08T15:54:00,19.73,USD,ECOM,5732,GROCERYMART,CA,TX,GROCERYMART TX ECOM *REF 88631,0
T000882,A100156,2024-01-08T16:34:00,102.92,USD,POS,5732,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC POS *REF 53403,0
T004949,A100025,2024-01-08T17:23:00,77.2,USD,POS,7011,CAFEBEAN,US,NJ,CAFEBEAN NJ POS *REF 37144,0
T002562,A100012,2024-01-08T18:26:00,86.63,USD,ECOM,5411,GENSTORE,US,BC,GENSTORE BC ECOM *REF 81209,0
T003531,A100242,2024-01-08T20:30:00,168.59,USD,ECOM,5812,ELECTROHUB,US,QC,ELECTROHUB QC ECOM *REF 96125,0
T001894,A100250,2024-01-08T21:45:00,79.51,USD,POS,6011,UBER*TRIP,US,QC,UBER*TRIP QC POS *REF 33670,0
T000749,A100192,2024-01-08T21:47:00,129.19,USD,POS,5732,ELECTROHUB,US,BC,ELECTROHUB BC POS *REF 19264,0
T001019,A100054,2024-01-08T21:57:00,39.03,USD,ECOM,4111,SHIP*FREIGHT,US,TX,SHIP*FREIGHT TX ECOM *REF 82507,0
T000831,A100174,2024-01-08T22:59:00,67.84,USD,POS,5411,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC POS *REF 78273,0
T002628,A100044,2024-01-09T02:30:00,81.57,USD,ECOM,5411,GROCERYMART,CA,BC,GROCERYMART BC ECOM *REF 68694,0
T002879,A100017,2024-01-09T04:09:00,51.11,USD,POS,7011,GENSTORE,US,NJ,GENSTORE NJ POS *REF 49030,0
T000876,A100000,2024-01-09T04:54:00,77.54,USD,POS,5812,UBER*TRIP,US,ON,UBER*TRIP ON POS *REF 47946,0
T000320,A100238,2024-01-09T05:15:00,19.57,USD,ECOM,5921,LIQUORHUT,US,NY,LIQUORHUT NY ECOM *REF 78258,0
T002421,A100241,2024-01-09T05:34:00,39.37,USD,ECOM,6011,HOTELINN,US,ON,HOTELINN ON ECOM *REF 94841,0
T003989,A100069,2024-01-09T06:28:00,38.75,USD,ECOM,5921,CAFEBEAN,US,NY,CAFEBEAN NY ECOM *REF 95849,0
T001562,A100132,2024-01-09T08:31:00,171.77,USD,ATM,5921,ELECTROHUB,US,QC,ELECTROHUB QC ATM *REF 34401,0
T004961,A100063,2024-01-09T09:03:00,28.13,USD,POS,6011,CAFEBEAN,US,NJ,CAFEBEAN NJ POS *REF 12667,0
T001213,A100285,2024-01-09T09:18:00,61.07,USD,ECOM,6011,HOTELINN,US,BC,HOTELINN BC ECOM *REF 13502,0
T001832,A100113,2024-01-09T09:32:00,71.21,USD,POS,5999,GENSTORE,US,BC,GENSTORE BC POS *REF 72699,0
T003075,A100072,2024-01-09T12:30:00,43.97,USD,ECOM,7011,LIQUORHUT,CA,ON,LIQUORHUT ON ECOM *REF 83564,0
T001117,A100126,2024-01-09T13:07:00,42.41,USD,POS,5732,LIQUORHUT,US,BC,LIQUORHUT BC POS *REF 58860,0
T004629,A100137,2024-01-09T13:46:00,38.95,USD,POS,5411,ATM*WITHDRAW,US,CA,ATM*WITHDRAW CA POS *REF 12977,0
T001531,A100043,2024-01-09T14:50:00,20.84,USD,ECOM,7011,GENSTORE,US,TX,GENSTORE TX ECOM *REF 24674,0
T001532,A100053,2024-01-09T15:45:00,99.71,USD,ATM,5732,LIQUORHUT,US,BC,LIQUORHUT BC ATM *REF 63180,0
T003398,A100020,2024-01-09T16:50:00,120.19,USD,ATM,5812,ELECTROHUB,US,TX,ELECTROHUB TX ATM *REF 72527,0
T003963,A100158,2024-01-09T18:06:00,107.95,USD,ECOM,5732,ELECTROHUB,US,NY,ELECTROHUB NY ECOM *REF 97092,0
T002093,A100220,2024-01-09T19:48:00,34.88,USD,ECOM,5999,UBER*TRIP,US,NY,UBER*TRIP NY ECOM *REF 57728,0
T002458,A100278,2024-01-09T20:54:00,22.82,USD,POS,5921,LIQUORHUT,CA,TX,LIQUORHUT TX POS *REF 67513,0
T001441,A100284,2024-01-09T23:19:00,5.63,USD,ECOM,5732,GENSTORE,US,BC,GENSTORE BC ECOM *REF 29570,0
T003689,A100299,2024-01-10T00:27:00,104.38,USD,POS,5921,HOTELINN,US,ON,HOTELINN ON POS *REF 10050,0
T001667,A100009,2024-01-10T01:10:00,73.29,USD,POS,5921,SHIP*FREIGHT,US,QC,SHIP*FREIGHT QC POS *REF 65491,0
T000897,A100129,2024-01-10T01:29:00,32.32,USD,POS,5411,CAFEBEAN,US,ON,CAFEBEAN ON POS *REF 73475,0
T000732,A100065,2024-01-10T01:43:00,92.82,USD,POS,4111,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON POS *REF 52653,0
T002946,A100152,2024-01-10T03:28:00,23.5,USD,ATM,5411,CAFEBEAN,US,NY,CAFEBEAN NY ATM *REF 68958,0
T001474,A100245,2024-01-10T05:57:00,76.55,USD,ECOM,5411,UBER*TRIP,CA,NY,UBER*TRIP NY ECOM *REF 12141,0
T004107,A100286,2024-01-10T06:02:00,102.53,USD,POS,5812,ELECTROHUB,US,NY,ELECTROHUB NY POS *REF 30556,0
T001555,A100188,2024-01-10T06:37:00,9.81,USD,POS,4111,UBER*TRIP,US,TX,UBER*TRIP TX POS *REF 43800,0
T002726,A100048,2024-01-10T06:38:00,113.95,USD,ECOM,4789,ELECTROHUB,US,QC,ELECTROHUB QC ECOM *REF 46388,0
T002476,A100169,2024-01-10T06:46:00,74.84,USD,ECOM,5812,CAFEBEAN,CA,CA,CAFEBEAN CA ECOM *REF 92479,0
T001747,A100118,2024-01-10T06:48:00,121.88,USD,ECOM,6011,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ ECOM *REF 66722,0
T003219,A100191,2024-01-10T07:24:00,81.32,USD,ECOM,5999,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX ECOM *REF 15257,0
T002089,A100238,2024-01-10T09:46:00,11.92,USD,POS,5921,GROCERYMART,US,NY,GROCERYMART NY POS *REF 57044,0
T002022,A100237,2024-01-10T10:11:00,29.11,USD,ECOM,7011,GENSTORE,US,NJ,GENSTORE NJ ECOM *REF 45673,0
T002149,A100292,2024-01-10T10:55:00,21.2,USD,POS,5732,GROCERYMART,CA,TX,GROCERYMART TX POS *REF 20707,0
T001998,A100184,2024-01-10T11:11:00,97.95,USD,ECOM,5812,ELECTROHUB,US,TX,ELECTROHUB TX ECOM *REF 25853,0
T004579,A100261,2024-01-10T11:22:00,93.22,USD,POS,5732,ATM*WITHDRAW,CA,QC,ATM*WITHDRAW QC POS *REF 56566,0
T004499,A100180,2024-01-10T11:40:00,18.91,USD,POS,5732,SHIP*FREIGHT,CA,QC,SHIP*FREIGHT QC POS *REF 52564,0
T002214,A100208,2024-01-10T12:34:00,159.94,USD,ECOM,5732,ELECTROHUB,US,CA,ELECTROHUB CA ECOM *REF 78038,0
T004519,A100284,2024-01-10T14:38:00,92.78,USD,POS,6011,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC POS *REF 42841,0
T003256,A100117,2024-01-10T17:43:00,132.15,USD,ECOM,6011,HOTELINN,US,TX,HOTELINN TX ECOM *REF 90593,0
T003188,A100289,2024-01-10T18:19:00,36.11,USD,POS,6011,UBER*TRIP,US,NJ,UBER*TRIP NJ POS *REF 53568,0
T003212,A100178,2024-01-10T21:19:00,51.73,USD,POS,5732,ATM*WITHDRAW,CA,NJ,ATM*WITHDRAW NJ POS *REF 34514,0
T001490,A100289,2024-01-10T22:07:00,105.85,USD,POS,5921,UBER*TRIP,US,NJ,UBER*TRIP NJ POS *REF 95625,0
T001022,A100198,2024-01-10T22:25:00,107.56,USD,POS,5732,ELECTROHUB,US,CA,ELECTROHUB CA POS *REF 75060,0
T003805,A100110,2024-01-11T00:03:00,59.01,USD,ECOM,5732,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON ECOM *REF 87022,0
T000246,A100180,2024-01-11T00:08:00,49.05,USD,ECOM,6011,GENSTORE,CA,QC,GENSTORE QC ECOM *REF 78160,0
T003347,A100010,2024-01-11T02:13:00,127.57,USD,ECOM,4111,HOTELINN,US,BC,HOTELINN BC ECOM *REF 82729,0
T000715,A100291,2024-01-11T03:08:00,87.99,USD,ECOM,5732,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON ECOM *REF 64237,0
T001833,A100284,2024-01-11T07:18:00,41.71,USD,POS,5999,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC POS *REF 82137,0
T000423,A100158,2024-01-11T07:32:00,1.5,USD,ECOM,5999,HOTELINN,US,NY,HOTELINN NY ECOM *REF 19875,0
T000814,A100172,2024-01-11T08:38:00,85.42,USD,ECOM,5732,LIQUORHUT,US,NY,LIQUORHUT NY ECOM *REF 50713,0
T004325,A100295,2024-01-11T09:33:00,13.68,USD,POS,5732,SHIP*FREIGHT,CA,ON,SHIP*FREIGHT ON POS *REF 64587,0
T000655,A100256,2024-01-11T09:56:00,55.37,USD,POS,5732,LIQUORHUT,CA,NJ,LIQUORHUT NJ POS *REF 50211,0
T002451,A100066,2024-01-11T10:34:00,26.72,USD,ECOM,4111,GENSTORE,US,TX,GENSTORE TX ECOM *REF 39994,0
T002950,A100055,2024-01-11T11:28:00,104.12,USD,POS,5812,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX POS *REF 27342,0
T000519,A100018,2024-01-11T12:31:00,68.94,USD,POS,5921,ELECTROHUB,CA,NY,ELECTROHUB NY POS *REF 21675,0
T002141,A100240,2024-01-11T13:35:00,73.26,USD,ECOM,5411,UBER*TRIP,CA,CA,UBER*TRIP CA ECOM *REF 94973,0
T004960,A100053,2024-01-11T13:42:00,85.19,USD,ECOM,5812,LIQUORHUT,US,BC,LIQUORHUT BC ECOM *REF 31946,0
T002305,A100241,2024-01-11T13:52:00,44.95,USD,P2P,7011,HOTELINN,US,ON,HOTELINN ON P2P *REF 39856,0
T000204,A100016,2024-01-11T14:13:00,45.42,USD,ECOM,5812,HOTELINN,US,NJ,HOTELINN NJ ECOM *REF 36539,0
T000818,A100257,2024-01-11T14:46:00,29.26,USD,POS,5999,LIQUORHUT,US,NY,LIQUORHUT NY POS *REF 23552,0
T002190,A100001,2024-01-11T15:07:00,97.42,USD,POS,4789,HOTELINN,US,BC,HOTELINN BC POS *REF 29942,0
T002530,A100206,2024-01-11T15:56:00,89.19,USD,ECOM,4789,HOTELINN,US,TX,HOTELINN TX ECOM *REF 36487,0
T000097,A100191,2024-01-11T16:37:00,90.86,USD,ECOM,7011,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX ECOM *REF 27272,0
T002444,A100091,2024-01-11T18:03:00,72.82,USD,POS,5921,HOTELINN,US,BC,HOTELINN BC POS *REF 58171,0
T000282,A100158,2024-01-11T18:07:00,118.94,USD,POS,5999,SHIP*FREIGHT,US,NY,SHIP*FREIGHT NY POS *REF 17418,0
T000701,A100055,2024-01-11T18:26:00,38.84,USD,POS,5732,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX POS *REF 83068,0
T000061,A100043,2024-01-11T18:26:00,44.95,USD,ECOM,4789,CAFEBEAN,US,TX,CAFEBEAN TX ECOM *REF 88410,0
T000553,A100263,2024-01-11T18:36:00,75.03,USD,ECOM,5411,HOTELINN,US,BC,HOTELINN BC ECOM *REF 49157,0
T002965,A100278,2024-01-11T20:20:00,178.98,USD,POS,7011,ELECTROHUB,CA,TX,ELECTROHUB TX POS *REF 58995,0
T003892,A100239,2024-01-11T20:30:00,53.2,USD,POS,5732,GENSTORE,US,QC,GENSTORE QC POS *REF 22295,0
T002586,A100094,2024-01-11T22:22:00,34.6,USD,ATM,5411,UBER*TRIP,US,NY,UBER*TRIP NY ATM *REF 75001,0
T004321,A100029,2024-01-12T00:59:00,43.47,USD,ECOM,6011,UBER*TRIP,US,CA,UBER*TRIP CA ECOM *REF 94877,0
T003422,A100056,2024-01-12T00:59:00,83.46,USD,ECOM,6011,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC ECOM *REF 71384,0
T004674,A100121,2024-01-12T01:14:00,34.74,USD,ECOM,4111,GROCERYMART,US,QC,GROCERYMART QC ECOM *REF 73923,0
T000493,A100099,2024-01-12T02:05:00,69.88,USD,POS,5999,LIQUORHUT,CA,NY,LIQUORHUT NY POS *REF 23082,0
T001812,A100088,2024-01-12T02:46:00,120.02,USD,P2P,4111,GROCERYMART,US,TX,GROCERYMART TX P2P *REF 26629,0
T003122,A100266,2024-01-12T04:07:00,62.55,USD,POS,4111,GROCERYMART,US,BC,GROCERYMART BC POS *REF 39903,0
T000750,A100205,2024-01-12T04:26:00,60.48,USD,POS,5411,HOTELINN,US,BC,HOTELINN BC POS *REF 99729,0
T003542,A100221,2024-01-12T05:24:00,47.47,USD,POS,4111,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON POS *REF 12039,0
T002367,A100061,2024-01-12T06:01:00,18.5,USD,POS,4111,UBER*TRIP,US,BC,UBER*TRIP BC POS *REF 13064,0
T001820,A100015,2024-01-12T06:05:00,61.21,USD,POS,7011,CAFEBEAN,US,ON,CAFEBEAN ON POS *REF 87643,0
T002929,A100091,2024-01-12T09:06:00,2.49,USD,ECOM,5999,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC ECOM *REF 96660,0
T001697,A100032,2024-01-12T09:11:00,65.73,USD,ECOM,5732,UBER*TRIP,US,TX,UBER*TRIP TX ECOM *REF 15941,0
T004254,A100237,2024-01-12T09:21:00,24.79,USD,ECOM,5921,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ ECOM *REF 64872,0
T004210,A100078,2024-01-12T09:26:00,1.5,USD,POS,6011,LIQUORHUT,US,TX,LIQUORHUT TX POS *REF 40680,0
T000786,A100184,2024-01-12T12:29:00,77.43,USD,ECOM,5411,ELECTROHUB,US,TX,ELECTROHUB TX ECOM *REF 77274,0
T000708,A100208,2024-01-12T13:26:00,110.21,USD,ECOM,5999,HOTELINN,US,CA,HOTELINN CA ECOM *REF 53803,0
T003779,A100002,2024-01-12T14:09:00,48.58,USD,P2P,5411,ATM*WITHDRAW,CA,BC,ATM*WITHDRAW BC P2P *REF 76812,0
T001288,A100278,2024-01-12T14:59:00,101.44,USD,POS,4111,GROCERYMART,CA,TX,GROCERYMART TX POS *REF 55375,0
T004994,A100129,2024-01-12T14:59:00,84.87,USD,POS,5999,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON POS *REF 40383,0
T000976,A100261,2024-01-12T16:57:00,26.38,USD,POS,4789,LIQUORHUT,CA,QC,LIQUORHUT QC POS *REF 14001,0
T001254,A100110,2024-01-12T17:13:00,38.95,USD,POS,7011,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON POS *REF 50029,0
T000579,A100168,2024-01-12T17:59:00,26.27,USD,POS,6011,UBER*TRIP,US,NY,UBER*TRIP NY POS *REF 28623,0
T001423,A100299,2024-01-12T19:04:00,1.5,USD,POS,5411,LIQUORHUT,US,ON,LIQUORHUT ON POS *REF 52596,0
T003175,A100279,2024-01-12T20:34:00,43.57,USD,ECOM,5921,HOTELINN,CA,ON,HOTELINN ON ECOM *REF 43846,0
T000940,A100076,2024-01-12T20:45:00,86.79,USD,ECOM,5732,HOTELINN,US,ON,HOTELINN ON ECOM *REF 53986,0
T000641,A100038,2024-01-12T21:19:00,6.24,USD,POS,4829,LUXSTORE,US,BC,LUXSTORE BC POS *REF 13506,1
T002883,A100123,2024-01-12T21:41:00,120.93,USD,POS,5411,CAFEBEAN,US,NY,CAFEBEAN NY POS *REF 64511,0
T003915,A100171,2024-01-12T21:52:00,23.84,USD,POS,6011,CAFEBEAN,US,QC,CAFEBEAN QC POS *REF 72019,0
T003893,A100094,2024-01-12T22:17:00,107.17,USD,ATM,5999,CAFEBEAN,US,NY,CAFEBEAN NY ATM *REF 88001,0
T003768,A100244,2024-01-12T23:15:00,65.46,USD,POS,5999,UBER*TRIP,US,NY,UBER*TRIP NY POS *REF 36692,0
T003005,A100150,2024-01-13T00:51:00,32.8,USD,ECOM,4111,CAFEBEAN,CA,QC,CAFEBEAN QC ECOM *REF 47146,0
T000227,A100097,2024-01-13T01:20:00,65.07,USD,POS,6011,GROCERYMART,US,ON,GROCERYMART ON POS *REF 39826,0
T000286,A100278,2024-01-13T01:36:00,4.33,USD,POS,4789,GENSTORE,CA,TX,GENSTORE TX POS *REF 83251,0
T001093,A100204,2024-01-13T02:42:00,1.81,USD,POS,4789,GENSTORE,US,BC,GENSTORE BC POS *REF 60707,0
T004469,A100038,2024-01-13T02:47:00,74.97,USD,ATM,5732,CAFEBEAN,US,BC,CAFEBEAN BC ATM *REF 13136,0
T003658,A100198,2024-01-13T04:07:00,44.09,USD,POS,7011,UBER*TRIP,US,CA,UBER*TRIP CA POS *REF 49542,0
T004886,A100217,2024-01-13T04:41:00,27.68,USD,ECOM,5921,GROCERYMART,US,NY,GROCERYMART NY ECOM *REF 25425,0
T002913,A100076,2024-01-13T05:10:00,55.38,USD,POS,4789,UBER*TRIP,US,ON,UBER*TRIP ON POS *REF 32003,0
T002711,A100198,2024-01-13T06:11:00,68.15,USD,P2P,7011,CAFEBEAN,US,CA,CAFEBEAN CA P2P *REF 99327,0
T004015,A100045,2024-01-13T07:36:00,39.95,USD,ECOM,4789,LIQUORHUT,CA,CA,LIQUORHUT CA ECOM *REF 60523,0
T003897,A100096,2024-01-13T07:46:00,58.84,USD,ECOM,5999,GROCERYMART,US,BC,GROCERYMART BC ECOM *REF 72408,0
T004921,A100033,2024-01-13T10:36:00,92.07,USD,ECOM,5921,CAFEBEAN,US,CA,CAFEBEAN CA ECOM *REF 12628,0
T001907,A100117,2024-01-13T11:16:00,92.52,USD,POS,5812,SHIP*FREIGHT,US,TX,SHIP*FREIGHT TX POS *REF 10908,0
T000767,A100274,2024-01-13T11:52:00,75.68,USD,ECOM,6011,ATM*WITHDRAW,US,ON,ATM*WITHDRAW ON ECOM *REF 52882,0
T004538,A100280,2024-01-13T12:35:00,10.66,USD,POS,5921,UBER*TRIP,US,NY,UBER*TRIP NY POS *REF 74096,0
T000205,A100163,2024-01-13T13:35:00,68.97,USD,POS,4111,LIQUORHUT,US,QC,LIQUORHUT QC POS *REF 94333,0
T001210,A100231,2024-01-13T13:48:00,43.48,USD,ECOM,6011,GROCERYMART,US,NJ,GROCERYMART NJ ECOM *REF 92754,0
T004291,A100124,2024-01-13T14:30:00,115.02,USD,POS,5999,GENSTORE,US,BC,GENSTORE BC POS *REF 13732,0
T004695,A100004,2024-01-13T15:04:00,12.93,USD,POS,5812,CAFEBEAN,US,BC,CAFEBEAN BC POS *REF 80471,0
T002682,A100158,2024-01-13T15:53:00,112.01,USD,POS,5999,ELECTROHUB,US,NY,ELECTROHUB NY POS *REF 65009,0
T001979,A100049,2024-01-13T16:09:00,153.42,USD,POS,5812,ELECTROHUB,US,BC,ELECTROHUB BC POS *REF 39546,0
T003455,A100232,2024-01-13T17:48:00,117.33,USD,ECOM,4111,ATM*WITHDRAW,CA,TX,ATM*WITHDRAW TX ECOM *REF 86744,0
T000117,A100288,2024-01-13T18:52:00,60.08,USD,POS,4789,UBER*TRIP,US,NY,UBER*TRIP NY POS *REF 47113,0
T004322,A100068,2024-01-13T19:36:00,213.05,USD,ATM,6011,ELECTROHUB,US,QC,ELECTROHUB QC ATM *REF 56950,0
T004552,A100196,2024-01-13T19:46:00,65.77,USD,POS,5999,HOTELINN,US,QC,HOTELINN QC POS *REF 26014,0
T001635,A100123,2024-01-13T22:50:00,309.71,USD,POS,5732,CRYPTO*EXCHANGE,US,NY,CRYPTO*EXCHANGE NY POS *REF 40388,1
T002658,A100208,2024-01-14T00:39:00,22.14,USD,POS,4111,CAFEBEAN,US,CA,CAFEBEAN CA POS *REF 72592,0
T002928,A100126,2024-01-14T01:40:00,24.75,USD,ECOM,5732,GENSTORE,US,BC,GENSTORE BC ECOM *REF 33183,0
T004209,A100040,2024-01-14T02:44:00,14.4,USD,ECOM,7011,CAFEBEAN,US,ON,CAFEBEAN ON ECOM *REF 91589,0
T001750,A100227,2024-01-14T03:23:00,30.32,USD,ECOM,5732,CAFEBEAN,US,QC,CAFEBEAN QC ECOM *REF 43964,0
T002138,A100246,2024-01-14T03:52:00,55.18,USD,POS,5999,HOTELINN,US,NJ,HOTELINN NJ POS *REF 64312,0
T004639,A100055,2024-01-14T03:59:00,84.16,USD,ECOM,7011,GROCERYMART,US,TX,GROCERYMART TX ECOM *REF 36545,0
T001535,A100000,2024-01-14T04:25:00,112.38,USD,POS,5921,CAFEBEAN,US,ON,CAFEBEAN ON POS *REF 63156,0
T001614,A100059,2024-01-14T07:18:00,60.53,USD,POS,5999,GROCERYMART,US,CA,GROCERYMART CA POS *REF 30828,0
T001220,A100094,2024-01-14T07:51:00,37.45,USD,P2P,7011,GENSTORE,US,NY,GENSTORE NY P2P *REF 81682,0
T001417,A100223,2024-01-14T09:12:00,126.56,USD,POS,4789,CAFEBEAN,CA,ON,CAFEBEAN ON POS *REF 97678,0
T003615,A100190,2024-01-14T10:25:00,25.36,USD,POS,7011,HOTELINN,CA,NY,HOTELINN NY POS *REF 28216,0
T003360,A100011,2024-01-14T10:29:00,108.87,USD,POS,5411,LIQUORHUT,CA,TX,LIQUORHUT TX POS *REF 74830,0
T003046,A100055,2024-01-14T11:25:00,142.0,USD,ECOM,6011,ELECTROHUB,US,TX,ELECTROHUB TX ECOM *REF 97472,0
T002822,A100098,2024-01-14T13:00:00,4.71,USD,ECOM,5921,HOTELINN,US,NY,HOTELINN NY ECOM *REF 90278,0
T001368,A100203,2024-01-14T13:18:00,71.58,USD,ECOM,5999,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC ECOM *REF 40164,0
T004558,A100246,2024-01-14T18:43:00,128.29,USD,P2P,4789,ELECTROHUB,US,NJ,ELECTROHUB NJ P2P *REF 86881,0
T001858,A100070,2024-01-14T19:07:00,196.7,USD,ECOM,4789,ELECTROHUB,US,QC,ELECTROHUB QC ECOM *REF 30987,0
T001973,A100273,2024-01-14T20:34:00,23.97,USD,POS,5812,GROCERYMART,US,NY,GROCERYMART NY POS *REF 82066,0
T004110,A100167,2024-01-14T21:31:00,62.09,USD,ECOM,7011,GENSTORE,CA,TX,GENSTORE TX ECOM *REF 61568,0
T004106,A100291,2024-01-14T21:31:00,90.81,USD,ECOM,6011,GROCERYMART,US,ON,GROCERYMART ON ECOM *REF 27796,0
T000067,A100287,2024-01-14T22:31:00,83.12,USD,ECOM,6011,ELECTROHUB,US,NJ,ELECTROHUB NJ ECOM *REF 17808,0
T000648,A100284,2024-01-14T23:01:00,77.84,USD,ECOM,6011,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ECOM *REF 40567,0
T003165,A100057,2024-01-15T00:07:00,50.63,USD,ECOM,5812,GROCERYMART,US,ON,GROCERYMART ON ECOM *REF 16202,0
T004122,A100052,2024-01-15T01:35:00,106.01,USD,POS,5411,GROCERYMART,US,NJ,GROCERYMART NJ POS *REF 95806,0
T001951,A100021,2024-01-15T01:46:00,50.5,USD,P2P,5732,GENSTORE,US,TX,GENSTORE TX P2P *REF 14750,0
T001814,A100105,2024-01-15T03:21:00,21.44,USD,ECOM,5921,UBER*TRIP,US,TX,UBER*TRIP TX ECOM *REF 94214,0
T001276,A100173,2024-01-15T05:36:00,89.84,USD,ECOM,5411,CAFEBEAN,CA,BC,CAFEBEAN BC ECOM *REF 61657,0
T003265,A100093,2024-01-15T07:00:00,97.87,USD,POS,7011,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC POS *REF 68975,0
T001225,A100207,2024-01-15T07:24:00,58.97,USD,POS,5812,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY POS *REF 49633,0
T003547,A100080,2024-01-15T08:22:00,115.15,USD,ECOM,6011,LIQUORHUT,US,BC,LIQUORHUT BC ECOM *REF 55236,0
T001809,A100142,2024-01-15T08:22:00,61.81,USD,POS,4789,GROCERYMART,CA,ON,GROCERYMART ON POS *REF 51887,0
T001897,A100227,2024-01-15T09:14:00,31.69,USD,ECOM,7011,UBER*TRIP,US,QC,UBER*TRIP QC ECOM *REF 98796,0
T000959,A100273,2024-01-15T10:14:00,77.15,USD,POS,5999,CAFEBEAN,US,NY,CAFEBEAN NY POS *REF 93458,0
T002159,A100063,2024-01-15T10:49:00,33.74,USD,POS,5732,HOTELINN,US,NJ,HOTELINN NJ POS *REF 99316,0
T004929,A100126,2024-01-15T14:29:00,108.15,USD,ECOM,5411,GROCERYMART,US,BC,GROCERYMART BC ECOM *REF 50222,0
T000990,A100157,2024-01-15T15:27:00,73.62,USD,POS,5921,HOTELINN,US,CA,HOTELINN CA POS *REF 20295,0
T004826,A100143,2024-01-15T16:15:00,39.21,USD,POS,7011,GENSTORE,US,NJ,GENSTORE NJ POS *REF 94148,0
T003717,A100161,2024-01-15T16:34:00,72.34,USD,POS,6011,LIQUORHUT,CA,TX,LIQUORHUT TX POS *REF 58361,0
T004509,A100260,2024-01-15T20:57:00,95.49,USD,POS,5732,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC POS *REF 42596,0
T002619,A100090,2024-01-15T21:00:00,24.9,USD,ECOM,6011,LIQUORHUT,US,QC,LIQUORHUT QC ECOM *REF 41995,0
T003139,A100294,2024-01-15T22:06:00,73.96,USD,ECOM,4789,ELECTROHUB,CA,BC,ELECTROHUB BC ECOM *REF 67538,0
T000221,A100141,2024-01-15T23:42:00,27.76,USD,POS,5812,CAFEBEAN,US,BC,CAFEBEAN BC POS *REF 97485,0
T002776,A100069,2024-01-16T00:00:00,68.34,USD,P2P,5921,UBER*TRIP,US,NY,UBER*TRIP NY P2P *REF 82781,0
T002459,A100023,2024-01-16T01:54:00,126.38,USD,POS,5812,SHIP*FREIGHT,CA,CA,SHIP*FREIGHT CA POS *REF 49643,0
T003961,A100097,2024-01-16T02:07:00,60.67,USD,ECOM,5999,LIQUORHUT,US,ON,LIQUORHUT ON ECOM *REF 36727,0
T003549,A100064,2024-01-16T03:47:00,71.22,USD,ECOM,5812,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON ECOM *REF 43533,0
T004701,A100299,2024-01-16T04:17:00,59.76,USD,ECOM,5732,UBER*TRIP,US,ON,UBER*TRIP ON ECOM *REF 19697,0
T000865,A100261,2024-01-16T06:34:00,69.54,USD,P2P,7011,UBER*TRIP,CA,QC,UBER*TRIP QC P2P *REF 57645,0
T000487,A100195,2024-01-16T07:05:00,32.03,USD,ECOM,5999,SHIP*FREIGHT,US,CA,SHIP*FREIGHT CA ECOM *REF 71931,0
T000926,A100050,2024-01-16T07:56:00,8.43,USD,ECOM,7011,SHIP*FREIGHT,US,TX,SHIP*FREIGHT TX ECOM *REF 67605,0
T004743,A100240,2024-01-16T09:35:00,7.38,USD,POS,4789,ATM*WITHDRAW,CA,CA,ATM*WITHDRAW CA POS *REF 45019,0
